,tabac,gum,year,num
135543,10.0,1.0,2019,310.0
135557,8.0,2.0,2019,356.0
135572,7.0,1.0,2019,373.0
135574,7.0,2.0,2019,375.0
135578,10.0,1.0,2019,501.0
135610,16.0,3.0,2019,40.0
135620,7.0,1.0,2019,70.0
135629,7.0,2.0,2019,101.0
135653,49.0,4.0,2019,176.0
135731,14.0,4.0,2019,1141.0
135741,20.0,4.0,2019,5011.0
135797,20.0,2.0,2019,75.0
135798,6.0,1.0,2019,76.0
135803,12.0,2.0,2019,85.0
135814,7.0,2.0,2019,130.0
135819,7.0,5.0,2019,155.0
135823,20.0,1.0,2019,164.0
135826,6.0,2.0,2019,173.0
135828,10.0,2.0,2019,175.0
135859,10.0,1.0,2019,438.0
135864,10.0,2.0,2019,475.0
135868,2.0,2.0,2019,485.0
135881,4.0,1.0,2019,731.0
135897,10.0,2.0,2019,861.0
135907,10.0,1.0,2019,5020.0
135951,7.0,2.0,2019,40.0
136084,7.0,3.0,2019,4.0
136106,10.0,2.0,2019,72.0
136115,14.0,2.0,2019,84.0
136152,5.0,1.0,2019,176.0
136166,20.0,2.0,2019,312.0
136226,10.0,2.0,2019,1309.0
136296,1.0,2.0,2019,38.0
136306,2.0,1.0,2019,50.0
136350,2.0,2.0,2019,131.0
136381,2.0,1.0,2019,186.0
136388,2.0,2.0,2019,203.0
136396,2.0,1.0,2019,214.0
136420,10.0,4.0,2019,15.0
136425,10.0,2.0,2019,21.0
136431,10.0,4.0,2019,31.0
136433,6.0,1.0,2019,34.0
136449,5.0,2.0,2019,57.0
136461,10.0,2.0,2019,76.0
136462,7.0,2.0,2019,77.0
136468,2.0,4.0,2019,86.0
136469,3.0,1.0,2019,87.0
136475,4.0,2.0,2019,96.0
136502,5.0,1.0,2019,143.0
136527,3.0,5.0,2019,184.0
136528,4.0,3.0,2019,191.0
136548,14.0,5.0,2019,228.0
136624,3.0,1.0,2019,298.0
136647,14.0,1.0,2019,613.0
136650,7.0,2.0,2019,651.0
136688,7.0,1.0,2019,5010.0
136693,3.0,2.0,2019,5019.0
136736,10.0,5.0,2019,72.0
136743,5.0,1.0,2019,99.0
136766,2.0,1.0,2019,165.0
136773,11.0,1.0,2019,179.0
136785,20.0,3.0,2019,296.0
136824,5.0,2.0,2019,1131.0
136825,14.0,6.0,2019,1132.0
136842,10.0,1.0,2019,1197.0
136873,2.0,1.0,2019,26.0
136888,5.0,1.0,2019,161.0
136893,3.0,2.0,2019,166.0
136896,1.0,1.0,2019,169.0
136916,7.0,1.0,2019,252.0
136959,10.0,2.0,2019,583.0
136998,7.0,3.0,2019,5023.0
137002,10.0,2.0,2019,6003.0
137003,7.0,5.0,2019,6004.0
137045,14.0,3.0,2019,508.0
137052,2.0,2.0,2019,760.0
137112,3.0,1.0,2019,2585.0
137119,6.0,1.0,2019,2637.0
137179,10.0,2.0,2019,3231.0
137184,10.0,1.0,2019,3263.0
137198,25.0,1.0,2019,3439.0
137200,20.0,2.0,2019,3453.0
137299,10.0,4.0,2019,5232.0
137323,5.0,1.0,2019,5728.0
137337,10.0,2.0,2019,5808.0
137339,10.0,1.0,2019,5825.0
137346,7.0,1.0,2019,5882.0
137347,10.0,2.0,2019,5902.0
137353,20.0,2.0,2019,5987.0
137356,30.0,1.0,2019,6032.0
137375,4.0,2.0,2019,6390.0
137376,10.0,1.0,2019,6399.0
137390,4.0,1.0,2019,7509.0
137411,2.0,1.0,2019,8289.0
137418,3.0,3.0,2019,9031.0
137454,1.0,2.0,2019,9580.0
137486,4.0,3.0,2019,46.0
137506,5.0,2.0,2019,189.0
137534,9.0,1.0,2019,2138.0
137563,10.0,2.0,2019,2376.0
137574,4.0,1.0,2019,2451.0
137577,5.0,3.0,2019,2475.0
137586,2.0,1.0,2019,2514.0
137618,10.0,1.0,2019,3549.0
137659,10.0,1.0,2019,3910.0
137686,8.0,2.0,2019,4151.0
137696,7.0,1.0,2019,5014.0
137720,2.0,2.0,2019,30.0
137723,10.0,1.0,2019,36.0
137724,5.0,1.0,2019,38.0
137735,20.0,1.0,2019,74.0
137739,10.0,2.0,2019,82.0
137814,5.0,1.0,2019,411.0
137825,5.0,1.0,2019,440.0
137839,10.0,1.0,2019,484.0
137864,10.0,2.0,2019,625.0
137871,7.0,2.0,2019,647.0
137918,5.0,2.0,2019,913.0
137921,5.0,4.0,2019,946.0
137972,34.0,2.0,2019,1507.0
137973,3.0,2.0,2019,1508.0
138002,20.0,1.0,2019,5002.0
138072,7.0,1.0,2019,10.0
138109,5.0,3.0,2019,186.0
138119,2.0,1.0,2019,213.0
138120,3.0,2.0,2019,215.0
138133,1.0,2.0,2019,232.0
138171,10.0,1.0,2019,504.0
138176,3.0,3.0,2019,510.0
138202,3.0,5.0,2019,5012.0
138212,10.0,1.0,2019,6012.0
138228,2.0,1.0,2019,10873.0
138247,6.0,1.0,2019,13070.0
138279,5.0,1.0,2019,16366.0
138281,10.0,1.0,2019,16465.0
138290,10.0,2.0,2019,24150.0
138298,20.0,3.0,2019,24440.0
138312,14.0,1.0,2019,90001.0
138330,18.0,1.0,2019,90019.0
